latitude,longitude,year,green_score,livability_score
"51,588437","4,809706",2014,35.666666666666664,2.088588227589398
"51,58844","4,799419",2014,29.0,2.189206344222636
"51,588443954","4,7782258036",2018,13.166666666666666,2.246332408821028
"51,588446421","4,778605368",2018,9.0,2.2340404577071027
"51,58845","4,788684",2017,33.75,2.5950391629479963
"51,588452054","4,7570431433",2018,8.5,1.7742402333317386
"51,588455","4,808438",2014,24.666666666666668,2.1102742053317454
"51,588455453","4,8224917407",2016,31.75,2.222506957934676
"51,588456682","4,759630043",2017,8.2,1.7173254439686798
"51,5884573","4,766228311",2018,8.833333333333334,1.7961260673760735
"51,588458789","4,8222655507",2016,28.166666666666668,2.222506957934676
"51,588459","4,796547",2014,39.333333333333336,2.3822769174976246
"51,588462228","4,7717585978",2018,13.0,1.9874643582469915
"51,588465729","4,8197520155",2018,40.0,2.1983243501934586
"51,588466202","4,7551496425",2018,13.0,1.8862520312892965
"51,588467126","4,7580396055",2016,11.5,1.7742402333317386
"51,588469","4,808532",2017,23.5,2.1102742053317454
"51,588472","4,796348",2014,45.0,2.3822769174976246
"51,588473","4,809545",2014,27.666666666666668,2.088588227589398
"51,58847548","4,7565342801",2018,5.5,1.786952638221212
"51,588476","4,798625",2014,26.666666666666668,2.189206344222636
"51,588476","4,805393",2017,38.166666666666664,2.202253237543169
"51,588476583","4,7730837725",2017,4.2,2.066629767222627
"51,588477505","4,7601041471",2017,11.25,1.7173254439686798
"51,588478","4,796189",2014,37.166666666666664,2.3822769174976246
"51,5884788","4,7642575003",2018,25.2,1.8755982248456171
"51,588479","4,800247",2016,27.833333333333332,2.183929351373949
"51,5884793","4,8231124",2015,17.833333333333332,2.236394115750602
"51,588480259","4,7750958893",2018,4.6,2.2247918429642604
"51,588481","4,79603",2014,39.666666666666664,2.3822769174976246
"51,588482","4,801955",2017,30.166666666666668,2.1881080649435702
"51,588482","4,809504",2017,30.2,2.088588227589398
"51,588483","4,795885",2014,38.5,2.3822769174976246
"51,588484","4,788542",2017,34.833333333333336,2.5950391629479963
"51,588484252","4,76871871",2018,14.333333333333334,1.803513867014611
"51,588486","4,79574",2014,41.0,2.3822769174976246
"51,588486","4,808466",2017,24.5,2.1102742053317454
"51,588487","4,80641",2017,19.166666666666668,2.1275572079809546
"51,5884888","4,7743768",2017,9.4,2.2247918429642604
"51,588488919","4,7598067892",2017,9.333333333333334,1.71732544396868
"51,588489","4,795391",2014,45.0,2.522768780845921
"51,588489","4,795581",2014,47.833333333333336,2.3822769174976246
"51,58849","4,795001",2014,43.166666666666664,2.522768780845921
"51,58849","4,795261",2014,47.833333333333336,2.522768780845921
"51,588497","4,807483",2014,15.4,2.1102742053317454
"51,588501715","4,8189154977",2015,34.6,2.1983243501934586
"51,588502096","4,8187358351",2015,39.8,2.1983243501934586
"51,588502477","4,8185561725",2015,41.8,2.2907151591061865
"51,588502858","4,8183765099",2015,38.5,2.2907151591061865
"51,5885032","4,7643203",2018,17.4,1.8755982248456171
"51,5885033","4,8181683",2015,38.166666666666664,2.2907151591061865
"51,588505509","4,8180172005",2009,47.166666666666664,2.2907151591061865
"51,588508135","4,8178375567",2009,46.0,2.2907151591061865
"51,58851","4,82227",2015,26.166666666666668,2.222506957934676
"51,588511773","4,8176579375",2009,48.166666666666664,2.2907151591061865
"51,588513889","4,8190947291",2015,34.833333333333336,2.1983243501934586
"51,588514","4,797609",2017,32.833333333333336,2.274816903424514
"51,588517","4,788407",2017,44.666666666666664,2.5950391629479963
"51,588517887","4,8174783786",2009,48.666666666666664,2.2907151591061865
"51,588518","4,792225",2014,46.333333333333336,2.5723871058099697
"51,58851922","4,7740161843",2017,11.833333333333334,2.2247918429642604
"51,58852","4,809542",2017,26.666666666666668,2.088588227589398
"51,58852024","4,7464563404",2014,32.5,2.325762976819832
"51,588520628","4,7599836317",2017,9.4,1.7173254439686798
"51,588523","4,801094",2016,36.5,2.183929351373949
"51,588524002","4,8172988196",2009,52.166666666666664,2.2907151591061865
"51,588524373","4,7747293609",2018,11.8,2.2247918429642604
"51,5885258","4,7662243",2018,9.333333333333334,1.7961260673760735
"51,588526594","4,8192739423",2015,33.666666666666664,2.1983243501934586
"51,588527","4,808305",2017,23.333333333333332,2.1102742053317454
"51,588527945","4,8220950344",2016,24.6,2.222506957934676
"51,588530116","4,8171192607",2009,54.2,2.2385620642789106
"51,5885316","4,8241049",2015,38.6,2.236394115750602
"51,58853623","4,8169397018",2009,49.833333333333336,2.2385620642789106
"51,588537933","4,7785454922",2018,8.666666666666666,2.2340404577071027
"51,588539299","4,8194531555",2015,32.2,2.1983243501934586
"51,58853953","4,7700438508",2009,2.0,1.845095509538874
"51,588545361","4,778755334",2018,13.2,2.2340404577071027
"51,588548459","4,8165805839",2009,44.5,2.2385620642789106
"51,588552005","4,8196323687",2015,39.333333333333336,2.1983243501934586
"51,588554574","4,816401025",2009,39.666666666666664,2.2385620642789106
"51,588559","4,805446",2017,39.5,2.202253237543169
"51,588559736","4,7688817467",2018,14.5,1.803513867014611
"51,588560688","4,8162214661",2009,40.666666666666664,2.2385620642789106
"51,588564","4,808157",2017,25.666666666666668,2.1102742053317454
"51,58856491","4,8198115675",2016,39.5,2.1983243501934586
"51,588566802","4,8160419072",2009,42.166666666666664,2.2385620642789106
"51,588567498","4,7644880634",2016,21.333333333333332,1.875598224845617
"51,588572917","4,8158623482",2009,41.5,2.2385620642789106
"51,5885752","4,7761373",2018,6.333333333333333,2.2398616372606543
"51,588577","4,800259",2016,40.0,2.183929351373949
"51,588579","4,806458",2017,21.333333333333332,2.1275572079809546
"51,588579031","4,8156827893",2009,41.833333333333336,2.233655533753044
"51,58858366","4,771889765",2018,13.666666666666666,1.9874643582469915
"51,588585146","4,8155032304",2009,42.666666666666664,2.233655533753044
"51,588588866","4,7787177844",2018,9.166666666666666,2.2340404577071027
"51,58859126","4,8153236715",2009,44.0,2.233655533753044
"51,588597","4,809617",2017,27.166666666666668,2.088588227589398
"51,588597374","4,8151441125",2009,43.5,2.233655533753044
"51,588597875","4,7631820139",2017,23.833333333333332,1.894439261316801
"51,5886","4,82205",2016,21.0,2.222506957934676
"51,588603","4,808006",2017,16.833333333333332,2.1102742053317454
"51,588603489","4,8149645536",2009,42.833333333333336,2.233655533753044
"51,588604","4,797619",2017,34.2,2.274816903424514
"51,58860603","4,7761208615",2018,6.0,2.2398616372606543
"51,5886092","4,7839968",2014,13.5,2.109866519287272
"51,588609603","4,8147849947",2009,47.0,2.233655533753044
"51,58861","4,799437",2014,28.333333333333332,2.189206344222636
"51,588615718","4,8146054358",2009,42.666666666666664,2.233655533753044
"51,588619052","4,756976884",2018,7.5,1.7742402333317386
"51,58862","4,792218",2014,42.833333333333336,2.5723871058099697
"51,588621832","4,8144258768",2009,40.833333333333336,2.233655533753044
"51,588622","4,7430753",2014,32.166666666666664,2.3446358239510467
"51,588626093","4,7579561779",2016,3.4,1.7742402333317386
"51,588631796","4,7646558268",2016,17.833333333333332,1.875598224845617
"51,58863371","4,7550846827",2018,13.166666666666666,1.8862520312892965
"51,588635105","4,8224936815",2016,33.166666666666664,2.222506957934676
"51,588636827","4,8196974988",2018,34.0,2.1983243501934586
"51,5886398","4,7788900766",2018,6.5,2.2340404577071027
"51,588642","4,807849",2017,12.5,2.1102742053317454
"51,588642679","4,7642070927",2018,18.666666666666668,1.875598224845617
"51,588642949","4,773151315",2017,1.75,2.066629767222627
"51,588643","4,805499",2017,42.166666666666664,2.202253237543169
"51,588643124","4,7564696705",2018,7.333333333333333,1.786952638221212
"51,588646","4,794996",2016,37.333333333333336,2.522768780845921
"51,588647","4,798629",2014,40.8,2.189206344222636
"51,588656993","4,7601083153",2016,15.333333333333334,1.71732544396868
"51,588669","4,801984",2017,32.0,2.1881080649435702
"51,58867","4,806508",2017,19.0,2.1275572079809546
"51,588670722","4,7838279987",2014,19.0,2.109866519287272
"51,588673","4,799443",2014,30.333333333333332,2.189206344222636
"51,588674","4,80759",2014,15.833333333333334,2.1102742053317454
"51,588675803","4,812809813",2018,26.2,2.2498014846895327
"51,588681008","4,8126302254",2018,38.6,2.2498014846895327
"51,588682658","4,8181787713",2015,35.333333333333336,2.2907151591061865
"51,588686213","4,8124506379",2018,46.166666666666664,2.2498014846895327
"51,58868753","4,8240199083",2015,22.833333333333332,2.236394115750602
"51,588689261","4,7592845866",2017,9.6,1.737287561712089
"51,588689386","4,8222799659",2015,23.833333333333332,2.222506957934676
"51,58869227","4,773948547",2017,18.166666666666668,2.2247918429642604
"51,5886934","4,7598882",2014,21.5,1.71732544396868
"51,588693756","4,812271174",2018,46.333333333333336,2.2498014846895327
"51,588694","4,797629",2017,31.6,2.274816903424514
"51,588696075","4,7464194505",2014,22.666666666666668,2.325762976819832
"51,588696094","4,7648235902",2016,13.5,1.875598224845617
"51,5886971","4,7550601",2018,13.8,1.8862520312892967
"51,588697798","4,772028514",2018,11.8,1.9874643582469915
"51,588707237","4,7790565134",2018,7.333333333333333,2.2340404577071027
"51,588707535","4,8120920402",2018,47.0,2.2498014846895327
"51,588718264","4,7516273029",2018,21.4,1.97197524997375
"51,58872","4,81193",2018,41.5,2.2498014846895327
"51,5887234","4,7748877",2018,8.4,2.2247918429642604
"51,588732199","4,7836591813",2014,31.166666666666668,2.109866519287272
"51,588734","4,798631",2014,41.0,2.189206344222636
"51,588734","4,809753",2017,34.166666666666664,2.088588227589398
"51,5887359","4,7579022",2016,4.8,1.7742402333317386
"51,588737","4,805559",2017,40.0,2.202253237543169
"51,58874","4,807453",2017,21.833333333333332,2.1102742053317454
"51,588741","4,801009",2016,23.666666666666668,2.183929351373949
"51,588742","4,811859",2017,39.666666666666664,2.2498014846895327
"51,588744336","4,7840208221",2014,35.833333333333336,2.109866519287272
"51,588749549","4,7750654499",2018,11.5,2.2247918429642604
"51,588751","4,7632645",2017,20.166666666666668,1.894439261316801
"51,588751","4,800868",2016,29.833333333333332,2.183929351373949
"51,588756","4,811745",2017,49.0,2.2498014846895327
"51,588756848","4,8235431654",2015,6.4,2.236394115750602
"51,588758","4,800723",2016,28.5,2.183929351373949
"51,588759521","4,7748519981",2018,8.666666666666666,2.2247918429642604
"51,588760392","4,7649913536",2016,10.666666666666666,1.875598224845617
"51,588764565","4,7760363307",2018,7.5,2.2398616372606543
"51,588766","4,800381",2016,29.166666666666668,2.183929351373949
"51,588768","4,800507",2016,28.0,2.183929351373949
"51,588770393","4,7580785207",2016,8.4,1.737287561712089
"51,588772","4,799448",2014,32.2,2.189206344222636
"51,588775698","4,7752431998",2018,11.0,2.2247918429642604
"51,588777148","4,7792220024",2018,7.5,2.2340404577071027
"51,588778988","4,8220655641",2016,17.833333333333332,2.222506957934676
"51,588784","4,797639",2017,30.8,2.274816903424514
"51,588786051","4,7569106246",2018,8.166666666666666,1.7742402333317386
"51,588787868","4,7837794604",2014,23.833333333333332,2.109866519287272
"51,588788868","4,7504131144",2016,38.333333333333336,2.04781251069421
"51,58879","4,811461",2017,54.166666666666664,2.2498014846895327
"51,588793693","4,7834903697",2014,35.8,2.109866519287272
"51,588797","4,807216",2017,23.333333333333332,2.1102742053317454
"51,588801229","4,7550197516",2018,13.333333333333334,1.8862520312892965
"51,588801847","4,7754209497",2018,4.75,2.2398616372606543
"51,588804887","4,7582548415",2016,6.5,1.7372875617120893
"51,588805785","4,8196364264",2018,36.5,2.1983243501934586
"51,588807","4,811324",2017,57.8,2.1762811602541774
"51,588808","4,802003",2017,34.166666666666664,2.1881080649435702
"51,588810749","4,7564050124",2018,11.166666666666666,1.786952638221212
"51,588811941","4,7721672589",2018,10.166666666666666,1.9874643582469915
"51,588812024","4,7732120812",2017,5.25,2.066629767222627
"51,588814758","4,8224956222",2016,25.333333333333332,2.222506957934676
"51,588817984","4,7597587488",2014,24.5,1.71732544396868
"51,588819","4,799295",2014,34.0,2.189206344222636
"51,58882","4,795041",2016,40.166666666666664,2.522768780845921
"51,588823","4,811196",2017,52.0,2.1762811602541774
"51,58882469","4,765159117",2016,21.2,1.8755982248456171
"51,588825114","4,7501580171",2016,38.0,2.04781251069421
"51,588827","4,79915",2014,32.5,2.189206344222636
"51,588827996","4,7755986996",2018,16.4,2.2398616372606543
"51,588832429","4,7600752257",2016,21.833333333333332,1.71732544396868
"51,588834","4,806615",2017,23.666666666666668,2.1275572079809546
"51,588835","4,798992",2014,35.666666666666664,2.189206344222636
"51,588836","4,805622",2017,32.333333333333336,2.202253237543169
"51,588837","4,792246",2014,36.833333333333336,2.5723871058099697
"51,588837","4,797645",2017,32.0,2.274816903424514
"51,588837217","4,7720305955",2018,9.833333333333334,1.9874643582469915
"51,588837747","4,7634218335",2017,21.8,1.8944392613168008
"51,588837867","4,7642454365",2018,18.6,1.8755982248456171
"51,58883938","4,7584311622",2016,9.666666666666666,1.7372875617120893
"51,58884","4,807041",2017,26.0,2.1275572079809546
"51,58884","4,811054",2017,59.0,2.1762811602541774
"51,588842","4,798725",2014,38.333333333333336,2.189206344222636
"51,588843","4,792434",2014,25.0,2.5723871058099697
"51,588844","4,798804",2014,35.666666666666664,2.189206344222636
"51,5888494","4,7504074",2016,38.4,2.04781251069421
"51,588849981","4,7838475133",2014,39.0,2.109866519287272
"51,588851803","4,7793854203",2018,7.8,2.2340404577071027
"51,588852","4,792767",2014,30.166666666666668,2.5539201786791064
"51,588853628","4,7643613122",2018,17.333333333333332,1.875598224845617
"51,588854144","4,7757764495",2018,8.5,2.2398616372606543
"51,58885529","4,7833215964",2014,29.5,2.109866519287272
"51,588856","4,792883",2014,28.666666666666668,2.5539201786791064
"51,588856211","4,818133769",2015,44.5,2.2907151591061865
"51,588857","4,810912",2017,54.166666666666664,2.1762811602541774
"51,588859","4,788389",2017,47.166666666666664,2.5950391629479963
"51,588862","4,792199",2014,45.8,2.5723871058099697
"51,588863","4,7738926",2017,8.25,2.066629767222627
"51,588864522","4,8221859128",2016,18.6,2.222506957934676
"51,588866","4,810841",2017,52.0,2.1762811602541774
"51,588866924","4,824029736",2015,16.166666666666668,2.236394115750602
"51,58887","4,82229",2015,19.333333333333332,2.222506957934676
"51,588870435","4,7834021627",2014,32.833333333333336,2.109866519287272
"51,588873873","4,758607483",2016,8.25,1.737287561712089
"51,588877","4,809894",2017,37.2,2.088588227589398
"51,588882","4,806865",2017,21.6,2.1275572079809546
"51,588886","4,810704",2017,43.5,2.1762811602541774
"51,58888656","4,7515646027",2018,18.666666666666668,1.97197524997375
"51,5888873","4,7747257",2018,10.6,2.2247918429642604
"51,588887616","4,7510871892",2018,16.166666666666668,1.97197524997375
"51,588888988","4,7653268804",2016,17.833333333333332,1.7961260673760735
"51,58889","4,76969",2009,4.75,1.845095509538874
"51,588896174","4,8119652348",2017,31.666666666666668,2.2498014846895327
"51,588898","4,802016",2017,35.666666666666664,2.1881080649435702
"51,588905","4,806771",2017,23.166666666666668,2.1275572079809546
"51,588906","4,810563",2017,45.833333333333336,2.1762811602541774
"51,588908367","4,7587838037",2016,9.5,1.737287561712089
"51,588909578","4,7529494053",2018,22.166666666666668,1.91926154122484
"51,588911375","4,7633454859",2017,18.666666666666668,1.894439261316801
"51,5889128","4,756795",2018,10.166666666666666,1.7742402333317386
"51,588915991","4,7549848644",2018,11.166666666666666,1.8862520312892965
"51,588923","4,79765",2017,36.5,2.274816903424514
"51,5889231","4,7759518",2017,6.6,2.2398616372606543
"51,588926","4,810422",2017,44.833333333333336,2.1762811602541774
"51,588926227","4,772305886",2018,9.333333333333334,1.9874643582469915
"51,588926458","4,7795488382",2018,10.666666666666666,2.2340404577071027
"51,588936209","4,7738838417",2017,14.0,2.066629767222627
"51,588936232","4,823553177",2015,19.8,2.236394115750602
"51,588941","4,806607",2016,27.0,2.1275572079809546
"51,588942568","4,7596292977",2014,29.833333333333332,1.71732544396868
"51,58894286","4,7589601245",2016,7.6,1.737287561712089
"51,588943367","4,8144941869",2016,34.166666666666664,2.233655533753044
"51,588946157","4,8128779985",2016,36.833333333333336,2.2498014846895327
"51,588948","4,802023",2017,30.0,2.1881080649435702
"51,588950925","4,8126983988",2016,46.666666666666664,2.2498014846895327
"51,588953","4,810242",2017,40.2,2.1762811602541774
"51,588953286","4,7654946438",2016,11.6,1.7961260673760733
"51,588954155","4,8146734626",2016,33.833333333333336,2.233655533753044
"51,588955694","4,8125187991",2016,60.166666666666664,2.2498014846895327
"51,588959762","4,7419675072",2009,29.4,2.311341791207096
"51,588960463","4,8123391994",2016,52.8,2.2498014846895327
"51,588961","4,807289",2014,34.333333333333336,2.1102742053317454
"51,588965231","4,8121595997",2016,39.5,2.2498014846895327
"51,588966955","4,7746585211",2018,4.25,2.2247918429642604
"51,58897","4,81198",2017,49.0,2.2498014846895327
"51,588970346","4,8148523946",2016,34.333333333333336,2.233655533753044
"51,588973769","4,8195727082",2018,40.0,2.1983243501934586
"51,588977","4,810073",2017,38.0,2.1762811602541774
"51,588977353","4,7591364452",2016,9.2,1.737287561712089
"51,588980714","4,773273867",2017,1.0,2.066629767222627
"51,588986537","4,8150313265",2016,23.4,2.233655533753044
"51,588987683","4,7635146764",2015,24.166666666666668,1.894439261316801
"51,588992","4,802032",2017,27.833333333333332,2.1881080649435702
"51,588995636","4,8168133224",2009,52.0,2.2385620642789106
"51,588997","4,806305",2016,21.2,2.1275572079809546
"51,588997856","4,7829536438",2014,29.666666666666668,2.109866519287272
"51,589001296","4,7526478216",2018,13.166666666666666,1.917688041902588
"51,589002598","4,8230552254",2016,27.666666666666668,2.236394115750602
"51,589002728","4,8152102585",2016,29.166666666666668,2.233655533753044
"51,589003","4,788378",2016,42.833333333333336,2.5950391629479963
"51,589005421","4,8169927188",2009,49.4,2.2385620642789106
"51,589006966","4,7600326125",2016,24.666666666666668,1.71732544396868
"51,589008034","4,7643030731",2018,15.0,1.875598224845617
"51,58900922","4,8180407564",2015,47.4,2.2907151591061865
"51,589014","4,795069",2016,40.333333333333336,2.522768780845921
"51,589015206","4,8171721151",2009,51.25,2.2385620642789106
"51,589017","4,7593389",2016,11.166666666666666,1.7372875617120893
"51,589018919","4,8153891904",2016,33.333333333333336,2.233655533753044
"51,589019175","4,7797024217",2018,5.6,2.130859137996206
"51,589022","4,806169",2016,19.0,2.1275572079809546
"51,589024072","4,8166418563",2009,50.2,2.2385620642789106
"51,589026","4,7656796",2016,11.6,1.7961260673760733
"51,58902604","4,7504376106",2016,36.5,2.1596288208273617
"51,589029","4,809857",2014,41.2,2.088588227589398
"51,589031581","4,7643835479",2018,13.333333333333334,1.875598224845617
"51,58903511","4,8155681224",2016,31.666666666666668,2.233655533753044
"51,589039232","4,7759922338",2018,5.8,2.2398616372606543
"51,589040513","4,772444513",2018,11.0,1.9874643582469915
"51,589041204","4,7839133838",2014,31.333333333333332,2.109866519287272
"51,589042","4,805753",2017,30.0,2.1275572079809546
"51,589046318","4,8240395637",2015,38.0,2.236394115750602
"51,589048","4,80603",2016,19.166666666666668,2.1275572079809546
"51,589048706","4,7595157433",2014,27.0,1.752396031908115
"51,589049581","4,8222954418",2016,19.8,2.222506957934676
"51,589049783","4,7695357616",2014,14.0,1.803513867014611
"51,589051","4,792173",2014,46.666666666666664,2.5723871058099697
"51,589051301","4,8157470543",2016,26.833333333333332,2.233655533753044
"51,58905441","4,751020417",2018,15.5,2.049618012624588
"51,58906","4,7515",2018,20.5,2.049618012624588
"51,589065712","4,7827872876",2014,28.666666666666668,2.109866519287272
"51,589067492","4,8159259863",2016,27.666666666666668,2.2385620642789106
"51,589072275","4,8120008337",2017,49.833333333333336,2.2498014846895327
"51,589074","4,809701",2014,40.333333333333336,2.088588227589398
"51,589082119","4,7567349189",2018,7.5,1.7335592659888956
"51,589082931","4,7529022437",2018,13.5,1.917688041902588
"51,58909","4,797658",2017,35.833333333333336,2.274816903424514
"51,589092","4,805788",2017,30.666666666666668,2.1275572079809546
"51,58909328","4,8161036204",2016,22.333333333333332,2.2385620642789106
"51,589093376","4,7658461512",2015,9.666666666666666,1.7196582184071545
"51,589102","4,807384",2014,28.333333333333332,2.1102742053317454
"51,589102172","4,7597624293",2016,29.666666666666668,1.752396031908115
"51,5891024","4,7429706",2009,14.833333333333334,2.2716813921013177
"51,589103802","4,7692521141",2014,16.833333333333332,1.7125955228182501
"51,589104628","4,7418612412",2009,30.666666666666668,2.311341791207096
"51,5891146","4,7738625",2017,22.0,2.064347697295821
"51,589115616","4,8235631885",2015,28.166666666666668,2.236394115750602
"51,589116","4,809554",2014,33.8,2.088588227589398
"51,5891162","4,7733994",2017,2.8,2.064347697295821
"51,58911821","4,7745631019",2018,5.25,2.1650927983633577
"51,589119","4,788566",2017,41.0,2.5950391629479963
"51,589126","4,797659",2017,31.4,2.274816903424514
"51,589127","4,810102",2009,39.0,2.1762811602541774
"51,589133567","4,7826209314",2014,24.0,2.109866519287272
"51,589138258","4,7599453103",2016,23.5,1.752396031908115
"51,589138355","4,7548896693",2016,9.333333333333334,1.8302505022980309
"51,589141754","4,8195089899",2018,36.2,2.1983243501934586
"51,58914267","4,816275897",2016,30.833333333333332,2.2385620642789106
"51,589146448","4,7431447798",2009,15.5,2.2716813921013177
"51,589154799","4,7725831401",2018,8.4,2.064347697295821
"51,589156334","4,7798131282",2018,6.2,2.140877882033775
"51,589160475","4,8179437984",2015,37.333333333333336,2.2907151591061865
"51,589160751","4,7660127024",2015,14.833333333333334,1.7196582184071545
"51,589163","4,809388",2014,31.0,2.088588227589398
"51,589171","4,802069",2017,25.5,2.1881080649435702
"51,5891721","4,7738556",2018,10.4,2.064347697295821
"51,589173209","4,773567868",2017,6.166666666666667,2.064347697295821
"51,589173332","4,7499970143",2018,38.4,2.1596288208273617
"51,589175746","4,7732298918",2014,6.0,2.064347697295821
"51,589178","4,805277",2009,25.833333333333332,2.202253237543169
"51,589180983","4,7643122603",2018,10.0,1.8348768428562456
"51,589181","4,807424",2014,27.8,2.1102742053317454
"51,58918209","4,8230630627",2016,24.5,2.236394115750602
"51,589190495","4,7433189596",2009,18.2,2.2716813921013177
"51,5891924","4,7545204",2016,13.333333333333334,1.8302505022980309
"51,589194","4,805212",2009,24.666666666666668,2.202253237543169
"51,589194382","4,7504985449",2016,26.8,2.1596288208273617
"51,589197094","4,7593757507",2014,25.0,1.7103669179819831
"51,589199631","4,7678410819",2014,20.833333333333332,1.7088527781383178
"51,5892","4,809259",2014,31.0,2.088588227589398
"51,5892","4,81741",2009,48.0,2.2907151591061865
"51,589200652","4,8164459466",2016,37.166666666666664,2.2385620642789106
"51,589201423","4,7824545752",2014,28.166666666666668,2.1134406496350784
"51,589201878","4,7737452289",2017,10.833333333333334,2.064347697295821
"51,589209668","4,7759367621",2018,10.333333333333334,2.2487375682320985
"51,589218","4,792153",2014,30.833333333333332,2.476931741852628
"51,589219","4,797663",2017,33.0,2.274816903424514
"51,58922474","4,8223154625",2016,15.833333333333334,2.222506957934676
"51,589227893","4,7514360408",2018,21.8,2.049618012624588
"51,589228127","4,7661792536",2015,15.0,1.7196582184071545
"51,589230552","4,7739225889",2018,10.2,2.064347697295821
"51,58923401","4,7527455446",2018,19.4,1.9176880419025877
"51,589234729","4,7434930919",2009,15.4,2.2716813921013177
"51,589235293","4,7730603836",2014,7.666666666666667,2.064347697295821
"51,58924","4,78236",2014,34.166666666666664,2.1134406496350784
"51,589241","4,805862",2017,29.666666666666668,2.1275572079809546
"51,589241183","4,7498904999",2018,27.0,2.1596288208273617
"51,589248322","4,8120366953",2017,51.833333333333336,2.2498014846895327
"51,589249495","4,7417549751",2009,34.6,2.311341791207096
"51,589249641","4,7428676488",2009,17.2,2.2716813921013177
"51,589251421","4,7566747885",2018,10.5,1.7335592659888956
"51,589259233","4,7740999479",2018,4.75,2.1650927983633577
"51,589261","4,792627",2014,29.333333333333332,2.476931741852628
"51,589265","4,792471",2014,29.5,2.476931741852628
"51,58926686","4,7569297373",2017,9.666666666666666,1.7335592659888956
"51,589267","4,810201",2009,32.166666666666664,2.1762811602541774
"51,589268431","4,76800705",2014,16.6,1.708852778138318
"51,589269085","4,7727217672",2018,4.5,2.064347697295821
"51,589271","4,792198",2014,27.4,2.476931741852628
"51,589272552","4,8166103616",2016,29.0,2.2385620642789106
"51,589276","4,808996",2014,28.833333333333332,2.088588227589398
"51,58927937","4,7436671206",2016,24.2,2.27434595899677
"51,58928","4,82244",2016,24.833333333333332,2.222506957934676
"51,589287913","4,7742773069",2018,2.8,2.1650927983633577
"51,589292432","4,7557304001",2018,20.333333333333332,1.770328778686488
"51,5892942","4,7641597",2018,8.666666666666666,1.8348768428562456
"51,589294839","4,7728908754",2018,12.25,2.064347697295821
"51,589295503","4,7663458049",2015,15.333333333333334,1.7196582184071545
"51,5892992","4,8233667",2015,39.6,2.236394115750602
"51,589303","4,797667",2017,32.666666666666664,2.1464660381432843
"51,5893047","4,7643123",2018,8.5,1.8348768428562456
"51,589308873","4,7548336169",2016,12.833333333333334,1.8302505022980309
"51,589309738","4,8194452717",2018,38.666666666666664,2.1983243501934586
"51,589313","4,808865",2014,29.2,2.0896530236680606
"51,589314578","4,7821965469",2014,23.5,2.1134406496350784
"51,589314647","4,7841263063",2014,25.0,2.0991034155307533
"51,589316595","4,7744546657",2018,2.5,2.1650927983633577
"51,589317152","4,7568397154",2017,12.2,1.7335592659888956
"51,589324","4,792149",2014,29.5,2.476931741852628
"51,589324011","4,7438411493",2016,18.0,2.27434595899677
"51,589325","4,750972",2016,35.833333333333336,2.049618012624588
"51,589326335","4,7639841168",2018,9.0,1.8348768428562456
"51,589329117","4,759253946",2014,22.666666666666668,1.7103669179819831
"51,589331442","4,7798480398",2018,4.333333333333333,2.140877882033775
"51,589336915","4,7500713076",2018,38.5,2.1596288208273617
"51,58933723","4,7681730181",2014,12.0,1.7125955228182501
"51,589343172","4,8167753492",2016,37.333333333333336,2.278090918398811
"51,589345","4,801004",2014,33.0,2.0508086168787205
"51,589347","4,801104",2014,25.333333333333332,2.0508086168787205
"51,589347765","4,8206766036",2014,43.5,2.2798111635257534
"51,589349","4,802106",2017,28.0,2.1163589044482696
"51,589349375","4,8204266058",2017,47.0,2.2798111635257534
"51,589350103","4,7570163307",2017,8.8,1.7335592659888956
"51,589352","4,808731",2014,27.2,2.0896530236680606
"51,589356","4,800831",2014,37.5,2.0508086168787205
"51,589357803","4,7505731939",2016,33.666666666666664,2.1596288208273617
"51,589362879","4,7665123561",2015,16.8,1.7196582184071545
"51,589365","4,800687",2014,38.666666666666664,2.0508086168787205
"51,589366519","4,8210452607",2016,32.2,2.2798111635257534
"51,5893667","4,741669",2009,30.2,2.311341791207096
"51,589368652","4,744015178",2016,18.0,2.27434595899677
"51,589369365","4,7514884125",2018,15.0,2.049618012624588
"51,589373","4,800558",2014,22.0,2.0508086168787205
"51,5893786","4,7758756",2018,3.8,2.2487375682320985
"51,589383055","4,7571929461",2017,12.166666666666666,1.7335592659888956
"51,589390404","4,7516667796",2018,23.666666666666668,2.049618012624588
"51,589392","4,808601",2014,31.2,2.0896530236680606
"51,589393","4,79767",2017,29.4,2.1464660381432843
"51,589396882","4,7427646977",2009,18.5,2.2716813921013177
"51,589400866","4,8205300324",2017,47.666666666666664,2.2798111635257534
"51,5894025","4,7798539",2018,4.833333333333333,2.140877882033775
"51,589403256","4,8169446369",2016,28.166666666666668,2.278090918398811
"51,589405437","4,7556828239",2018,14.666666666666666,1.770328778686488
"51,589406","4,799159",2015,44.0,2.0612821280186577
"51,589406","4,799292",2015,25.166666666666668,2.0612821280186577
"51,58940603","4,7683389861",2014,10.166666666666666,1.7125955228182501
"51,589408","4,79896",2015,29.0,2.0612821280186577
"51,5894097","4,7441752",2016,24.2,2.27434595899677
"51,58941","4,798772",2015,26.333333333333332,2.0612821280186577
"51,589410658","4,7441896284",2016,26.0,2.27434595899677
