cbs_grid_code,livability_score
E1109N4027,2.257464920470303
E1109N4028,2.2597774595076183
E1109N4029,2.254587278046378
E1109N4030,2.2690634682730293
E1109N4031,2.271758587818559
E1109N4032,2.275583168668632
E1109N4033,2.3073388829001407
E1109N4039,2.315117619891109
E1109N4040,2.2978539426711104
E1109N4041,2.292471374429122
E1109N4042,2.320460774697397
E1110N3982,2.164604676079529
E1110N3983,2.051818590401135
E1110N3984,1.9351497080382596
E1110N3985,1.9126124808911995
E1110N3986,1.927031837856389
E1110N3987,1.94444950279316
E1110N3988,1.9857337311878815
E1110N3989,2.149726608106458
E1110N3990,2.213636490734221
E1110N3991,2.251551696521745
E1110N3997,2.1184137516431747
E1110N3998,2.054107524604506
E1110N3999,1.959191004263945
E1110N4000,1.9511091577025592
E1110N4001,1.91926154122484
E1110N4002,1.9176880419025877
E1110N4003,1.9955670309698308
E1110N4004,2.038050848517056
E1110N4026,2.3025054171827763
E1110N4039,2.371919766741327
E1110N4040,2.362924554202817
E1110N4041,2.352671196779987
E1111N3982,2.2195829120365422
E1111N3983,2.070613877562729
E1111N3984,2.0111120898631327
E1111N3985,1.9357373933270197
E1111N3986,1.905424976225437
E1111N3987,1.950504668542281
E1111N3988,2.037719027385952
E1111N3989,2.0651963197291483
E1111N3990,2.104278950875921
E1111N3991,2.123201799346598
E1111N3992,2.1313488976708737
E1111N3997,2.1325920117165857
E1111N3998,2.0375483878610527
E1111N3999,1.967084393092254
E1111N4000,1.9045953148534127
E1111N4001,1.8862520312892967
E1111N4002,1.8302505022980309
E1111N4003,1.886807488757556
E1111N4004,1.9556246214641777
E1111N4039,2.424096396346018
E1111N4040,2.408621175030141
E1111N4041,2.424617879180655
E1111N4042,2.436410151891126
E1112N3983,2.26076701707277
E1112N3984,2.080843438871019
E1112N3985,2.0264541868535297
E1112N3986,1.9577335236993865
E1112N3987,2.0482414943183542
E1112N3988,2.02535789823403
E1112N3989,2.030814301261349
E1112N3990,2.0223307752212865
E1112N3991,2.011507836658415
E1112N3992,2.003296307405781
E1112N3993,2.048491213468575
E1112N3994,2.041908023625399
E1112N3998,2.0220919507276904
E1112N3999,1.9361840230699392
E1112N4000,1.8259282864589967
E1112N4001,1.786952638221212
E1112N4002,1.770328778686488
E1112N4003,1.847664955638522
E1112N4004,1.9113230768700225
E1112N4040,2.455337526671892
E1112N4041,2.4595312192900938
E1112N4042,2.460567815880796
E1113N3972,2.580265361670476
E1113N3984,2.147159068173261
E1113N3985,2.094143222044155
E1113N3986,2.14974286899033
E1113N3987,2.17635208562842
E1113N3988,2.0393635369218965
E1113N3989,2.0359660020467936
E1113N3990,1.988018239140136
E1113N3991,1.960635564639452
E1113N3992,1.9666159841620887
E1113N3993,1.9546839059359424
E1113N3994,1.9601252003254
E1113N3997,2.0635578530088403
E1113N3998,1.9647932902301888
E1113N3999,1.8631318444453109
E1113N4000,1.768024857247162
E1113N4001,1.7742402333317386
E1113N4002,1.7335592659888956
E1113N4003,1.8287743201757056
E1113N4004,1.9271803763167308
E1113N4040,2.4675625504024032
E1113N4041,2.471512298388441
E1113N4042,2.5011862019448867
E1114N3978,2.474390781775015
E1114N3986,2.285446348454645
E1114N3987,2.2746267433793848
E1114N3988,2.186723483326225
E1114N3989,2.12962962877013
E1114N3990,2.0222178860577165
E1114N3991,1.9149278016023368
E1114N3992,1.9064951247920496
E1114N3993,1.891409581960961
E1114N3994,1.8588356861849813
E1114N3995,1.826210983702587
E1114N3996,1.8594707290561212
E1114N3997,1.924896293710022
E1114N3998,1.893908696807612
E1114N3999,1.7884810940597382
E1114N4000,1.7612693804821489
E1114N4001,1.737287561712089
E1114N4002,1.7103669179819831
E1114N4003,1.820881709265797
E1114N4041,2.495093310975462
E1114N4042,2.521273269012652
E1114N4043,2.5365214544808814
E1115N3988,2.2756579983284166
E1115N3989,2.159825576661894
E1115N3990,2.0579038150813487
E1115N3991,1.942394714442317
E1115N3992,1.9141738775067705
E1115N3993,1.898875580751353
E1115N3994,1.812811244026605
E1115N3995,1.7882312278294492
E1115N3996,1.8031988582119356
E1115N3997,1.805754333848932
E1115N3998,1.8556722114923685
E1115N3999,1.7738904317608877
E1115N4000,1.7453735402700303
E1115N4001,1.7173254439686798
E1115N4002,1.7523960319081149
E1115N4003,1.7840907291213557
E1115N4004,2.012114804325634
E1115N4041,2.5367893447532905
E1115N4043,2.533244081515936
E1116N3975,2.765475351606938
E1116N3976,2.7500720633104763
E1116N3977,2.7103588182974008
E1116N3978,2.523785281430244
E1116N3981,2.587555151326228
E1116N3982,2.570940276134408
E1116N3990,2.189699695815783
E1116N3991,2.130421919947869
E1116N3992,2.0890292225461717
E1116N3993,2.0226666414412184
E1116N3994,1.898920045899364
E1116N3995,1.813809901359679
E1116N3996,1.8276034870086968
E1116N3997,1.7980081937660422
E1116N3998,1.7841502695611449
E1116N3999,1.7816855885242835
E1116N4000,1.783958315389333
E1116N4001,1.7867994539778569
E1116N4002,1.80777592504638
E1117N3974,2.691345078874765
E1117N3975,2.7156949940224377
E1117N3976,2.6915630496410707
E1117N3977,2.650541779897212
E1117N3979,2.5498084524157294
E1117N3980,2.5480589222140546
E1117N3987,2.257554814984806
E1117N3988,2.277904922154645
E1117N3991,2.318834855116408
E1117N3992,2.3008417335393
E1117N3993,2.2375476755142065
E1117N3994,2.0625583674936947
E1117N3995,1.9526956877909776
E1117N3996,1.8751590752400824
E1117N3998,1.811788375634398
E1117N3999,1.8278099284933644
E1117N4000,1.8542026008093335
E1117N4001,1.894439261316801
E1117N4003,1.9397273022164248
E1118N3976,2.634413395747335
E1118N3977,2.546913419234697
E1118N3978,2.518758435312422
E1118N3979,2.526413427913024
E1118N3980,2.5258622936431983
E1118N3981,2.558861446743666
E1118N3983,2.459649313663556
E1118N3984,2.3285431671751105
E1118N3985,2.2666392858984694
E1118N3986,2.218834966433637
E1118N3987,2.2202973308908738
E1118N3988,2.290677379729076
E1118N3989,2.329166207468987
E1118N3990,2.3984170012198582
E1118N3991,2.4738660149091705
E1118N3992,2.5276130905480345
E1118N3993,2.396762266313248
E1118N3994,2.271132674079535
E1118N3995,2.048882820873658
E1118N3996,1.951744346763821
E1118N3997,1.9780191172791064
E1118N3998,1.9423983620686376
E1118N3999,1.9567391352243604
E1118N4000,1.9457937576107975
E1118N4001,1.875598224845617
E1118N4002,1.8348768428562456
E1119N3975,2.625376567797369
E1119N3976,2.6161711388007696
E1119N3977,2.517379663816096
E1119N3978,2.524145866016621
E1119N3979,2.5243425385241585
E1119N3980,2.518833953778423
E1119N3981,2.529764784353158
E1119N3983,2.3553034373636232
E1119N3984,2.313325266410077
E1119N3985,2.262013057019385
E1119N3986,2.21047842700888
E1119N3987,2.22360702494446
E1119N3988,2.3074634468189146
E1119N3989,2.380438092679867
E1119N3990,2.463106999404039
E1119N3992,2.5458529287807754
E1119N3993,2.53402951583924
E1119N3994,2.471735179695929
E1119N3997,1.9925027261341424
E1119N3998,1.9791213023012977
E1119N3999,1.9608259923895963
E1119N4000,1.9480018992885613
E1119N4001,1.7961260673760735
E1119N4002,1.7196582184071545
E1119N4003,1.7328468032057762
E1120N3976,2.6499593283030927
E1120N3977,2.573335794574229
E1120N3978,2.536112404229768
E1120N3979,2.52355396043515
E1120N3980,2.528815203964613
E1120N3983,2.3502824848516264
E1120N3984,2.2930495294675906
E1120N3985,2.2492743768983985
E1120N3986,2.241433613766031
E1120N3987,2.2401960032609955
E1120N3988,2.3106379712006624
E1120N3989,2.395600624633388
E1120N3990,2.499832260281254
E1120N3992,2.52129595036091
E1120N3993,2.5308275971676912
E1120N3994,2.5468222309847657
E1120N3995,2.5511775469239018
E1120N3997,1.9278190216915712
E1120N3998,1.9117045758002529
E1120N3999,1.91831846944571
E1120N4000,1.8890329303651037
E1120N4001,1.781941014186068
E1120N4002,1.708852778138318
E1120N4003,1.6804263365841718
E1121N3978,2.545704779168134
E1121N3979,2.5156840052690628
E1121N3980,2.509579791649235
E1121N3981,2.481187968550009
E1121N3982,2.4092034799027315
E1121N3983,2.342189094451842
E1121N3984,2.2974724453000706
E1121N3985,2.256968617893732
E1121N3986,2.243397368325535
E1121N3987,2.2521660857105914
E1121N3988,2.3295145133768367
E1121N3989,2.405625030632137
E1121N3990,2.4860156078744198
E1121N3992,2.5239448928083617
E1121N3993,2.5203206439022856
E1121N3994,2.509351215901372
E1121N3995,2.454444098895142
E1121N3997,1.9177112144352284
E1121N3998,1.8868872380653252
E1121N3999,1.8937930867241315
E1121N4000,1.87994526541403
E1121N4001,1.803513867014611
E1121N4002,1.71259552281825
E1121N4003,1.710170036108977
E1121N4004,1.7552201315537352
E1121N4012,2.127955827292242
E1122N3977,2.669245715837518
E1122N3978,2.569578754638416
E1122N3980,2.5246783284688625
E1122N3981,2.439593188391623
E1122N3982,2.3625507968500283
E1122N3983,2.367069130101752
E1122N3984,2.2890618023068208
E1122N3985,2.2688902432773217
E1122N3986,2.2636589649228744
E1122N3987,2.2686277568329976
E1122N3988,2.3292324845351366
E1122N3989,2.374223110083726
E1122N3990,2.4283461625811524
E1122N3991,2.442565489248549
E1122N3992,2.470337044689146
E1122N3993,2.416552570345964
E1122N3994,2.404733202364726
E1122N3995,2.202841502710066
E1122N3996,1.999292767547512
E1122N3997,1.9367592523568788
E1122N3998,1.913374832855172
E1122N3999,1.901402268269602
E1122N4000,1.91344630235201
E1122N4001,1.845095509538874
E1122N4002,1.7843199526034133
E1122N4003,1.7508379603361304
E1122N4004,1.8568650895104897
E1122N4005,2.033194413248764
E1122N4010,2.250352562070088
E1122N4011,2.2290536825251763
E1122N4012,2.209012265427141
E1122N4014,2.101534009853026
E1122N4015,1.9816752210782205
E1123N3977,2.628075694312244
E1123N3978,2.5617267962004355
E1123N3979,2.5152779309674425
E1123N3980,2.452314861417477
E1123N3981,2.414032616793289
E1123N3982,2.364061115239936
E1123N3983,2.3538969373205454
E1123N3984,2.3185841389159783
E1123N3985,2.293405048312916
E1123N3986,2.2953929278923253
E1123N3987,2.3179052354511014
E1123N3988,2.3401784355179736
E1123N3989,2.3786496187348765
E1123N3990,2.397973525706085
E1123N3991,2.371898665614731
E1123N3992,2.379664471938169
E1123N3993,2.2612943825956124
E1123N3994,2.1822193852098795
E1123N3997,1.9891437894727395
E1123N3998,1.9733884597543692
E1123N3999,1.9607487041047984
E1123N4000,2.016045187382748
E1123N4001,1.9874643582469915
E1123N4002,1.887077274467364
E1123N4003,1.8937836537839607
E1123N4004,1.961242410856354
E1123N4010,2.264728667165937
E1123N4011,2.238900898492584
E1123N4012,2.201263667475984
E1123N4013,2.223879085426436
E1123N4015,2.0211978769106405
E1124N3976,2.5944415747030503
E1124N3977,2.569705127624782
E1124N3978,2.511826130396356
E1124N3979,2.4480288666526087
E1124N3980,2.40930610367938
E1124N3981,2.399737591176633
E1124N3982,2.339901911815945
E1124N3983,2.357927759269933
E1124N3984,2.3509526090060384
E1124N3985,2.384096377648225
E1124N3987,2.3816800654263472
E1124N3989,2.421155896708979
E1124N3991,2.338081714718779
E1124N3992,2.2662185769514798
E1124N3993,2.209414870513048
E1124N3994,2.2142790058708663
E1124N3995,2.083534294963808
E1124N3996,2.0731629011320223
E1124N3997,2.0512682674379543
E1124N3998,2.0801733513913825
E1124N3999,2.103183882187822
E1124N4000,2.140031626432443
E1124N4001,2.066629767222627
E1124N4002,2.064347697295821
E1124N4006,1.9670706404985927
E1124N4007,1.9858952122010831
E1124N4010,2.2487991595382035
E1124N4011,2.187107714093528
E1124N4012,2.1715206139603804
E1124N4013,2.1176986768895123
E1124N4014,2.116471340385339
E1125N3976,2.52499225084867
E1125N3977,2.4615269685231413
E1125N3978,2.4427389736503518
E1125N3979,2.4016389646840133
E1125N3980,2.393207954658858
E1125N3981,2.3941964371166966
E1125N3982,2.3783935090234043
E1125N3983,2.394744497187843
E1125N3984,2.4014388163092337
E1125N3985,2.4213901032744287
E1125N3988,2.4447807212401087
E1125N3989,2.48760503234667
E1125N3990,2.420402486302666
E1125N3991,2.3506910808033865
E1125N3992,2.266356032665669
E1125N3993,2.1868325048579327
E1125N3994,2.157688259814668
E1125N3995,2.0830172781045144
E1125N3996,2.0820573069848174
E1125N3997,2.1353684982330585
E1125N3998,2.222247665469149
E1125N3999,2.202329477977095
E1125N4000,2.2224407247086657
E1125N4001,2.2247918429642604
E1125N4002,2.1650927983633577
E1125N4003,2.078944190736767
E1125N4006,1.9695692887820169
E1125N4007,1.9969422666105108
E1125N4010,2.2734139187210705
E1125N4011,2.1936536591775977
E1125N4012,2.1144811227397278
E1125N4013,2.084284931449924
E1125N4014,2.0583296145698817
E1125N4015,2.0241249342790564
E1126N3977,2.414825226314892
E1126N3978,2.40428524978886
E1126N3979,2.4521819358684387
E1126N3980,2.416143846266019
E1126N3981,2.4093000566874148
E1126N3982,2.413936640268612
E1126N3983,2.441663873173949
E1126N3984,2.4735143384007965
E1126N3985,2.489858117717137
E1126N3986,2.502171627150072
E1126N3987,2.5139453643584666
E1126N3988,2.4698799632322244
E1126N3989,2.471851195723172
E1126N3990,2.448793087075693
E1126N3991,2.365217610323156
E1126N3992,2.309463515768528
E1126N3993,2.202507099816619
E1126N3994,2.155111362151919
E1126N3995,2.145530122293208
E1126N3996,2.0801338957763678
E1126N3997,2.1901269098437277
E1126N3998,2.2232380501412465
E1126N3999,2.2449831111687018
E1126N4000,2.229641268682779
E1126N4001,2.2398616372606543
E1126N4002,2.2487375682320985
E1126N4003,2.26114526611968
E1126N4006,1.9828992267035777
E1126N4007,1.99554944390018
E1126N4010,2.282633783661671
E1126N4011,2.242226057329382
E1126N4012,2.2140316129168345
E1126N4013,2.101012276730533
E1126N4014,2.068558496901365
E1126N4015,2.040500859344144
E1126N4020,2.1721684624891107
E1126N4021,2.1643643846952147
E1126N4022,2.043993985794924
E1126N4027,1.808798062636637
E1126N4028,1.805193013916433
E1126N4029,1.8436622085762469
E1127N3977,2.5689017512286525
E1127N3978,2.567270999949657
E1127N3979,2.538767640093738
E1127N3980,2.539598473091222
E1127N3981,2.5322014802114428
E1127N3982,2.53032214188424
E1127N3983,2.4898037539277493
E1127N3984,2.4829848548409816
E1127N3985,2.459495960351231
E1127N3986,2.485346409349377
E1127N3987,2.4636397904034504
E1127N3988,2.486849195229593
E1127N3989,2.468607193382911
E1127N3990,2.4775700492040764
E1127N3991,2.4567061634648657
E1127N3992,2.444097760418668
E1127N3993,2.2878695507029985
E1127N3994,2.204676093778257
E1127N3995,2.2070945188861493
E1127N3996,2.226460041877071
E1127N3997,2.212575569788053
E1127N3998,2.2210508468769565
E1127N3999,2.232203191419932
E1127N4000,2.2324673028862563
E1127N4001,2.246332408821028
E1127N4002,2.2263688160862114
E1127N4006,2.048922048809831
E1127N4007,2.008126498732272
E1127N4010,2.281803317112709
E1127N4011,2.258202270395091
E1127N4012,2.2429807716322863
E1127N4013,2.215108216964501
E1127N4014,2.08853337385149
E1127N4015,2.123432135817137
E1127N4021,1.9076407100016732
E1127N4023,1.830325752907216
E1127N4027,1.7850594964234272
E1127N4028,1.797950451785156
E1127N4029,1.825019493465703
E1127N4030,1.844462103145487
E1127N4031,1.9103126954682876
E1127N4032,1.895652083899168
E1128N3961,2.208942362484817
E1128N3977,2.5527741772637143
E1128N3978,2.560354447011123
E1128N3979,2.575622693255486
E1128N3980,2.6034376624483118
E1128N3981,2.609028802403509
E1128N3982,2.588600933805238
E1128N3983,2.383540645159038
E1128N3984,2.382248616732805
E1128N3985,2.398415157178999
E1128N3986,2.4116069713882604
E1128N3987,2.4495058048794465
E1128N3988,2.4671073910789296
E1128N3989,2.470838924629543
E1128N3990,2.461036297475758
E1128N3991,2.5416085974337475
E1128N3992,2.546971877771526
E1128N3993,2.4145355409377247
E1128N3994,2.325356236053425
E1128N3995,2.3334241956313053
E1128N3996,2.2710798190093198
E1128N3997,2.225737802019144
E1128N3998,2.264730073629263
E1128N3999,2.2281166909820027
E1128N4000,2.247249720176443
E1128N4001,2.2340404577071027
E1128N4002,2.25307611366542
E1128N4003,2.262195677569625
E1128N4006,2.094649806291944
E1128N4007,2.041692663999315
E1128N4008,2.0973084208537984
E1128N4010,2.280626653283367
E1128N4011,2.281175189900329
E1128N4012,2.262240584296442
E1128N4013,2.2324211574163084
E1128N4014,2.188616414279561
E1128N4015,2.2488870149472047
E1128N4020,1.7808607959576994
E1128N4022,1.7998076688329867
E1128N4023,1.7973496512407716
E1128N4024,1.8241024870205944
E1128N4027,1.7977420840647922
E1128N4028,1.7781173178489686
E1128N4029,1.8220322533072448
E1128N4030,1.8376311990552812
E1128N4031,1.8599332243479332
E1128N4032,1.9316816506923336
E1129N3977,2.588028070423869
E1129N3978,2.5705130341372797
E1129N3979,2.5926597353599385
E1129N3980,2.5950610145117743
E1129N3981,2.580864931415469
E1129N3982,2.5105132794377343
E1129N3983,2.398045342204232
E1129N3984,2.3615500000660923
E1129N3985,2.338945845735104
E1129N3986,2.3228220831594086
E1129N3987,2.446669667408916
E1129N3988,2.446547431214982
E1129N3989,2.4638947035366607
E1129N3990,2.500770537307221
E1129N3991,2.5568653525913287
E1129N3992,2.564235634669421
E1129N3993,2.5694212260583087
E1129N3994,2.460725567383299
E1129N3995,2.4237664946685804
E1129N3996,2.424458653116833
E1129N3997,2.395865499120604
E1129N3998,2.347686610664568
E1129N3999,2.251523079621382
E1129N4000,2.1891135299474755
E1129N4001,2.130859137996206
E1129N4002,2.140877882033775
E1129N4003,2.14507723549195
E1129N4006,2.1409957908777084
E1129N4007,2.141932664179945
E1129N4008,2.1487541451266066
E1129N4010,2.2925051847103424
E1129N4011,2.265576084257054
E1129N4012,2.246977746001132
E1129N4014,2.2105138191162657
E1129N4018,1.7790689534268331
E1129N4019,1.7549328290465032
E1129N4020,1.7447902021665018
E1129N4021,1.760142059873911
E1129N4022,1.7502654800186632
E1129N4023,1.7468014836234544
E1129N4024,1.778015161930725
E1129N4026,1.7634516941441318
E1129N4027,1.7664817214172757
E1129N4028,1.7746051975921735
E1129N4029,1.8031269609786549
E1129N4030,1.8104606433772887
E1129N4031,1.853828394992216
E1129N4032,1.908889441946606
E1130N3976,2.5771959328167693
E1130N3979,2.5959200099276067
E1130N3980,2.5814252502171557
E1130N3981,2.56718053590224
E1130N3982,2.4434820192671123
E1130N3983,2.394380261096916
E1130N3984,2.380180639732302
E1130N3985,2.3784468810366928
E1130N3986,2.4218894856554245
E1130N3987,2.48646005859338
E1130N3988,2.498100715547474
E1130N3989,2.4990501588872664
E1130N3990,2.498269347358877
E1130N3991,2.53591049892333
E1130N3992,2.581811445181394
E1130N3993,2.6041870531596234
E1130N3994,2.6265129569951915
E1130N3995,2.4603727300072955
E1130N3996,2.4760079461523667
E1130N3997,2.483616170490424
E1130N3998,2.422336365869376
E1130N4001,2.1165541211538272
E1130N4002,2.1134406496350784
E1130N4003,2.121696370848384
E1130N4004,2.1412407016780235
E1130N4005,2.151181037558725
E1130N4006,2.172727392655502
E1130N4007,2.1937178411018907
E1130N4008,2.193366016226579
E1130N4010,2.2791268113299563
E1130N4011,2.2377761766287243
E1130N4012,2.219600337126553
E1130N4013,2.20543717376952
E1130N4014,2.200648240515911
E1130N4017,1.8181177919471807
E1130N4018,1.784718579154375
E1130N4019,1.759762351250484
E1130N4020,1.748632217828193
E1130N4021,1.7859356694401112
E1130N4022,1.7520014526205556
E1130N4023,1.740418388925742
E1130N4024,1.733875723644998
E1130N4025,1.7444585300840083
E1130N4026,1.7567345384319242
E1130N4027,1.7708431170170251
E1130N4028,1.7751027790129497
E1130N4029,1.7931254834136614
E1130N4030,1.821146112152921
E1130N4031,1.7971887657442855
E1131N3976,2.586956135102551
E1131N3977,2.5937607509347886
E1131N3978,2.59565989485692
E1131N3979,2.5874748253649145
E1131N3980,2.561856899638873
E1131N3981,2.503157209198202
E1131N3982,2.45879090581431
E1131N3983,2.4047618857781514
E1131N3984,2.39523227513598
E1131N3985,2.4544471339526384
E1131N3986,2.514864430998243
E1131N3987,2.536971804033451
E1131N3988,2.552374623674861
E1131N3989,2.531528981239579
E1131N3990,2.541547415331871
E1131N3991,2.5348658479333306
E1131N3992,2.567614451708564
E1131N3996,2.5560537612094656
E1131N3997,2.559995868436013
E1131N3998,2.5026416290015283
E1131N4000,2.1808917068934486
E1131N4001,2.109866519287272
E1131N4002,2.1105948823677805
E1131N4003,2.112815571704907
E1131N4004,2.1330534563597885
E1131N4005,2.169150250866597
E1131N4006,2.201076517974147
E1131N4007,2.220922799430048
E1131N4008,2.205504934601449
E1131N4012,2.140968208479188
E1131N4018,1.799745814342026
E1131N4019,1.7755661825387845
E1131N4020,1.7959716170383342
E1131N4021,1.8160811585705148
E1131N4022,1.7940876141794029
E1131N4023,1.7834246112061354
E1131N4024,1.7438289253894057
E1131N4025,1.7372897575042576
E1131N4026,1.784178532639369
E1131N4027,1.7972158177528024
E1131N4028,1.838784866939924
E1131N4029,1.8448151718036283
E1131N4030,1.87574554668559
E1131N4031,1.892045934351591
E1132N3976,2.5800600511653915
E1132N3977,2.525830506731047
E1132N3978,2.491921904456779
E1132N3979,2.497619161444767
E1132N3980,2.511262782272387
E1132N3981,2.489796766201133
E1132N3982,2.488048508022421
E1132N3983,2.4721752975286
E1132N3984,2.477189484097544
E1132N3985,2.5035888897071863
E1132N3986,2.5675479924836915
E1132N3987,2.588404840688768
E1132N3988,2.5835282169898024
E1132N3989,2.540262615779881
E1132N3990,2.5200040471585643
E1132N3991,2.5132237085152718
E1132N3992,2.5550958952724865
E1132N3993,2.5867773794029425
E1132N3994,2.612559580645327
E1132N3995,2.634698800265836
E1132N3996,2.6380646119699884
E1132N3997,2.6925069031523603
E1132N3998,2.549903380632268
E1132N4002,2.0991034155307533
E1132N4003,2.0297864524510567
E1132N4004,2.103866525232852
E1132N4005,2.2145063412830783
E1132N4006,2.2642112365702167
E1132N4007,2.303574547653512
E1132N4008,2.326461121084446
E1132N4010,1.9559867359225815
E1132N4014,2.0982924818908275
E1132N4018,1.8085981609449888
E1132N4019,1.7847820702516215
E1132N4020,1.815194863019556
E1132N4021,1.8449211425542549
E1132N4022,1.777061181616369
E1132N4023,1.8287056845132923
E1132N4024,1.8250069381633465
E1132N4025,1.8315539205539508
E1132N4026,1.828610175201321
E1132N4027,1.8518724483242093
E1132N4029,1.8715311386237103
E1132N4030,1.9179132522693565
E1132N4031,1.89649532177166
E1133N3975,2.6560155678639457
E1133N3976,2.5597684978395563
E1133N3977,2.4507894223312507
E1133N3978,2.409704380063854
E1133N3979,2.4505803579707512
E1133N3980,2.485078467789227
E1133N3981,2.461936388950211
E1133N3982,2.4845371614486504
E1133N3983,2.472905178248157
E1133N3984,2.495318307666764
E1133N3985,2.526348801354905
E1133N3986,2.629357919175155
E1133N3987,2.628778329485567
E1133N3988,2.611545951605894
E1133N3989,2.564055506114372
E1133N3990,2.515528073520217
E1133N3991,2.524257034235708
E1133N3992,2.531705317811946
E1133N3993,2.539365901229065
E1133N3994,2.578569103482013
E1133N3995,2.600308686314638
E1133N3997,2.6788268296526083
E1133N3998,2.702220088515358
E1133N4004,2.2780585887413327
E1133N4005,2.2857058351167834
E1133N4006,2.3370100884265232
E1133N4007,2.3279374813420706
E1133N4010,1.9850080297060249
E1133N4011,1.895221863731481
E1133N4012,1.8438825452873764
E1133N4013,1.9020395827480807
E1133N4014,1.9977566606405817
E1133N4017,1.8334730275639708
E1133N4018,1.8423745846946051
E1133N4019,1.8258297612685648
E1133N4020,1.8641212295609684
E1133N4021,1.8634915409272816
E1133N4022,1.830235010641168
E1133N4023,1.821374021541535
E1133N4024,1.819594621329876
E1133N4025,1.84963836684392
E1133N4026,1.9022004305640587
E1133N4027,1.9307185653677723
E1133N4028,1.9507721650827183
E1133N4029,2.0386981449497656
E1133N4030,2.077848259269269
E1134N3974,2.685770507391267
E1134N3975,2.64164653927554
E1134N3976,2.513046879025862
E1134N3977,2.409512495768153
E1134N3978,2.3518294731808407
E1134N3979,2.3521398378623197
E1134N3980,2.442076983663276
E1134N3981,2.4624804577488044
E1134N3982,2.4005525222838564
E1134N3983,2.3999566885508923
E1134N3984,2.418403362965573
E1134N3985,2.485890525393139
E1134N3986,2.542354395545701
E1134N3987,2.619173704834899
E1134N3988,2.615474081900496
E1134N3989,2.5875118969468742
E1134N3990,2.5276051300280598
E1134N3991,2.505624490586856
E1134N3992,2.51963604624327
E1134N3993,2.5335011540124817
E1134N3994,2.5680689056660104
E1134N3995,2.585811872831852
E1134N3998,2.622323041489663
E1134N4002,2.429822835857474
E1134N4004,2.3110841187210065
E1134N4005,2.325074234470045
E1134N4006,2.2869230103439016
E1134N4007,2.3051154779532648
E1134N4008,2.2831412741415047
E1134N4010,2.0314241793135954
E1134N4011,1.8487059623105564
E1134N4012,1.849529173020502
E1134N4013,1.8558093084289475
E1134N4014,2.0319960333300267
E1134N4016,1.93347778347551
E1134N4017,1.844348293259796
E1134N4018,1.8594685165366984
E1134N4019,1.8670734277831105
E1134N4020,1.8899322524697808
E1134N4021,1.8862807725567363
E1134N4022,1.8541871866646884
E1134N4023,1.8234726250186772
E1134N4024,1.8659673818805635
E1134N4025,1.9048763255725536
E1134N4026,1.9211480538469003
E1134N4027,1.972270948137791
E1134N4028,2.015303683023983
E1134N4029,2.1568693988355943
E1134N4030,2.21177177601081
E1135N3967,2.525457942263553
E1135N3973,2.690402121315902
E1135N3974,2.628041354318485
E1135N3975,2.5721960630507223
E1135N3976,2.473523505479482
E1135N3977,2.3807815439716538
E1135N3978,2.3209192033721804
E1135N3979,2.320752156617469
E1135N3980,2.364509666812832
E1135N3981,2.380177450529241
E1135N3982,2.329908801378176
E1135N3983,2.327151984091206
E1135N3984,2.320834468215041
E1135N3985,2.43020446807134
E1135N3986,2.466004963178824
E1135N3987,2.536796485886032
E1135N3988,2.550351579992319
E1135N3989,2.553901138914484
E1135N3990,2.521668427022317
E1135N3991,2.50419250810259
E1135N3992,2.492458789367784
E1135N3993,2.5227669576351888
E1135N3994,2.51554879440376
E1135N3995,2.5596428290919757
E1135N3998,2.6285772501523264
E1135N4000,2.597833720971844
E1135N4001,2.5950391629479963
E1135N4003,2.434330982216602
E1135N4004,2.362861955117437
E1135N4005,2.2951335808180207
E1135N4006,2.2576739523770755
E1135N4007,2.262493237705764
E1135N4008,2.2675992324515444
E1135N4010,1.9759608345218904
E1135N4011,1.857181022373342
E1135N4012,1.870081909633717
E1135N4013,1.8529198759818668
E1135N4014,1.9907349057759796
E1135N4017,1.836231059159856
E1135N4018,1.8329459334063405
E1135N4019,1.8454302906084872
E1135N4020,1.843901206898631
E1135N4021,1.8394306453666027
E1135N4022,1.8309400366939184
E1135N4023,1.8608948578769997
E1135N4024,1.8770693934553435
E1135N4025,1.9072049009757683
E1135N4026,1.9330827355883229
E1135N4027,1.9669801128392332
E1135N4028,1.9907558545030573
E1136N3966,2.515466800789828
E1136N3972,2.6796628064320496
E1136N3973,2.6344401499925483
E1136N3974,2.6113775750675
E1136N3975,2.5597398011064554
E1136N3976,2.436147084586621
E1136N3977,2.335403516724413
E1136N3978,2.280208250009208
E1136N3979,2.2886105243758923
E1136N3980,2.3160759915567835
E1136N3981,2.3724400490259616
E1136N3982,2.3243896825607298
E1136N3983,2.285544275961104
E1136N3984,2.282249915232214
E1136N3985,2.3460319817654933
E1136N3986,2.377583786602301
E1136N3987,2.3999791939330803
E1136N3988,2.447428299371869
E1136N3989,2.472951566626039
E1136N3990,2.45506138483063
E1136N3991,2.4508642791961868
E1136N3992,2.48617597715975
E1136N3993,2.488853940673945
E1136N3994,2.483909792075237
E1136N3997,2.6650852873910207
E1136N3998,2.628550654639189
E1136N3999,2.5857301840442704
E1136N4000,2.601748175389777
E1136N4002,2.4953441798563385
E1136N4003,2.4372799595887766
E1136N4004,2.312415280789853
